depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
1368,2317.4166666666665,2023-09-27,1368.2173333333333,1.2104444444444444,0.020710222222222224,3.2529444444444446,1033.8149555555556,59.184222222222225,18.401,0.4204333333333333,0.4326111111111111,89.74966666666667,Deep
1368.5,2317.7916666666665,2023-09-27,1368.7123333333334,1.2697777777777777,0.012217977777777778,3.2513166666666664,1033.8174722222222,59.138777777777776,18.386055555555558,0.42002666666666666,0.4327333333333333,89.7469,Deep
1369,2318.1875,2023-09-27,1369.2404,1.308,0.01236049,3.250455,1033.81999,59.0387,18.35465,0.418314,0.43211,89.76101,Deep
1369.5,2318.5625,2023-09-27,1369.73175,1.3255000000000001,0.0106663125,3.2498,1033.8223125,59.0166875,18.347375,0.4175825,0.43255,89.75104999999999,Deep
1370,2318.9583636363636,2023-09-27,1370.2292727272727,1.319090909090909,0.01247809090909091,3.247381818181818,1033.8249409090909,59.06931818181818,18.362772727272727,0.4175836363636364,0.4319,89.76576363636363,Deep
1370.5,2319.4166363636364,2023-09-27,1370.7625454545455,1.2847272727272727,0.009097809090909091,3.2459545454545453,1033.8274863636364,59.055727272727275,18.357954545454547,0.41924818181818185,0.4321,89.76123636363636,Deep
1371,2319.8958333333335,2023-09-27,1371.2675,1.2166666666666668,0.012498633333333333,3.2440083333333334,1033.8301666666666,59.152375,18.387166666666666,0.422165,0.43190833333333334,89.765575,Deep
1371.5,2320.4375,2023-09-27,1371.7677857142858,1.103,0.010996492857142857,3.2409,1033.8328571428572,59.15164285714285,18.3855,0.41863,0.43160714285714286,89.77239285714285,Deep
1372,2321.0625,2023-09-27,1372.2751250000001,0.9576875,0.0121897875,3.23949375,1033.83523125,59.36421875,18.45096875,0.41987375,0.4313125,89.7790625,Deep
1372.5,2321.6666923076923,2023-09-27,1372.7469230769232,0.8423076923076923,0.012514923076923076,3.238784615384615,1033.8374230769232,59.39773076923077,18.460884615384614,0.41955615384615386,0.4323384615384615,89.75583846153846,Deep
1373,2322.2708125,2023-09-27,1373.2388125,0.7978125,0.014097375,3.23765625,1033.83988125,59.45971875,18.47975,0.419871875,0.4321375,89.7603875,Deep
